index,train-error,test-error,time
0,0.9497907949790795,0.9416666666666667,0.0
1,0.9358437935843793,0.9333333333333333,0.029712234000000226
2,0.9442119944211994,0.9166666666666666,0.10932663100000006
3,0.9037656903765691,0.9125,0.1174497080000001
4,0.891213389121339,0.8875,0.11646376700000038
5,0.902370990237099,0.9208333333333334,0.11492006199999949
6,0.8967921896792189,0.9291666666666667,0.11416669300000049
7,0.905160390516039,0.9333333333333333,0.11822857200000048
8,0.9079497907949791,0.925,0.12000898100000068
9,0.902370990237099,0.9416666666666667,0.11871322899999992
10,0.895397489539749,0.925,0.1159460870000002
11,0.8967921896792189,0.925,0.11917581800000043
12,0.898186889818689,0.9333333333333333,0.12403815199999979
13,0.8926080892608089,0.9208333333333334,0.11658424999999983
14,0.891213389121339,0.9125,0.12761941599999993
15,0.8926080892608089,0.9125,0.1294518800000004
16,0.8800557880055788,0.9208333333333334,0.1272978870000001
17,0.8828451882845189,0.9083333333333333,0.12403577799999965
18,0.8758716875871687,0.9166666666666666,0.12975446899999987
19,0.8870292887029289,0.9166666666666666,0.12019597799999993
20,0.8716875871687587,0.8916666666666666,0.1268358300000001
21,0.8730822873082287,0.9,0.12089201000000038
22,0.8675034867503486,0.8833333333333333,0.1270510060000003
23,0.8647140864714087,0.8833333333333333,0.13163332499999925
24,0.8675034867503486,0.875,0.13324789199999998
25,0.8619246861924686,0.875,0.12449175099999898
26,0.8493723849372385,0.8625,0.12660580100000018
27,0.810320781032078,0.8416666666666667,0.13014837799999945
28,0.8145048814504882,0.8416666666666667,0.13191154300000107
29,0.7907949790794979,0.8375,0.12803714100000008
30,0.793584379358438,0.825,0.1313081260000004
31,0.7852161785216178,0.8208333333333333,0.13311843099999976
32,0.7824267782426778,0.8208333333333333,0.1313975359999997
33,0.7838214783821478,0.8041666666666667,0.13135934800000015
34,0.7740585774058577,0.8125,0.13043419799999967
35,0.7684797768479776,0.8166666666666667,0.13260448799999836
36,0.7782426778242678,0.8041666666666667,0.13246414400000006
37,0.7782426778242678,0.8125,0.13399221599999933
38,0.7629009762900976,0.8041666666666667,0.14000652600000052
39,0.7573221757322176,0.7958333333333334,0.13422139000000044
40,0.7517433751743375,0.8083333333333333,0.13387061300000092
41,0.7545327754532776,0.7958333333333334,0.13235812599999974
42,0.7545327754532776,0.7916666666666666,0.13532760899999907
43,0.7433751743375174,0.7791666666666667,0.13355733700000094
44,0.7489539748953975,0.7875,0.13831992900000145
45,0.7447698744769875,0.8,0.13302309900000076
46,0.7475592747559274,0.7958333333333334,0.13394227100000045
47,0.7433751743375174,0.7958333333333334,0.13604241500000036
48,0.7280334728033473,0.7875,0.1367513579999997
49,0.7252440725244073,0.7833333333333333,0.1406814900000004
50,0.6959553695955369,0.7583333333333333,0.14241473000000227
51,0.6945606694560669,0.7541666666666667,0.14088355699999866
52,0.697350069735007,0.7625,0.145432232000001
53,0.6792189679218967,0.7375,0.14725229899999803
54,0.6736401673640167,0.7375,0.14378371999999828
55,0.6750348675034867,0.7375,0.14869315900000046
56,0.6694560669456067,0.7416666666666667,0.1470074559999972
57,0.6708507670850767,0.7125,0.14418680500000036
58,0.6722454672245467,0.7125,0.14256103799999664
59,0.6722454672245467,0.7125,0.1475315569999971
60,0.6708507670850767,0.725,0.15037466800000132
61,0.6680613668061367,0.725,0.14636231999999794
62,0.6680613668061367,0.725,0.1497022500000007
63,0.6680613668061367,0.7208333333333333,0.1456650890000013
