index,train-error,test-error,time
0,0.9623430962343096,0.9416666666666667,0.0
1,0.9442119944211994,0.9291666666666667,0.020191372000001095
2,0.9302649930264993,0.9333333333333333,0.012464946999999782
3,0.8800557880055788,0.9208333333333334,2.7824577380000015
4,0.8828451882845189,0.9166666666666666,3.1850167739999993
5,0.8661087866108786,0.8833333333333333,2.816936374000001
6,0.8340306834030684,0.875,3.2655654799999994
7,0.8214783821478382,0.875,3.7741757120000017
8,0.8507670850767085,0.8666666666666667,3.5794066009999987
9,0.8396094839609484,0.8708333333333333,2.8798807610000026
10,0.8410041841004184,0.8708333333333333,3.4063545990000037
11,0.8270571827057183,0.8791666666666667,3.2824087649999996
12,0.8172942817294282,0.8791666666666667,3.5600482970000016
13,0.8214783821478382,0.8916666666666666,2.830395801999998
14,0.8117154811715481,0.8791666666666667,3.957947790999995
15,0.793584379358438,0.8708333333333333,2.674284914999994
16,0.7880055788005579,0.875,3.953817633
17,0.7782426778242678,0.8583333333333334,3.6619007199999984
18,0.7684797768479776,0.8583333333333334,3.2273897620000014
19,0.7531380753138075,0.8666666666666667,3.012450799000007
20,0.7629009762900976,0.8625,3.0483337390000003
21,0.7629009762900976,0.8708333333333333,3.441717593000007
22,0.7615062761506276,0.8583333333333334,2.7628987420000044
23,0.7629009762900976,0.8625,3.6813605350000103
24,0.7698744769874477,0.8666666666666667,3.840152466999996
25,0.7656903765690377,0.8708333333333333,3.998405216000009
26,0.7601115760111576,0.8583333333333334,4.239648606000003
27,0.7601115760111576,0.8666666666666667,4.187048602999994
28,0.7601115760111576,0.8583333333333334,3.538642238999998
29,0.7405857740585774,0.8416666666666667,3.294969447999989
30,0.7405857740585774,0.85,3.1872825129999995
31,0.7322175732217573,0.8583333333333334,4.247215124999997
32,0.7238493723849373,0.875,4.078634903999998
33,0.7210599721059971,0.8541666666666666,2.609502367999994
34,0.7210599721059971,0.8458333333333333,3.358206444000004
35,0.7224546722454672,0.8416666666666667,3.5623582089999957
36,0.7168758716875872,0.8416666666666667,3.080432338999998
37,0.7224546722454672,0.8291666666666666,4.231372693999987
38,0.7224546722454672,0.8375,4.034851814999996
39,0.7196652719665272,0.85,3.1364052790000017
40,0.7126917712691772,0.8375,4.006964570000008
41,0.705718270571827,0.85,3.0742140479999875
