index,train-error,test-error,time
0,0.9542168674698795,0.9712230215827338,0.0
1,0.9325301204819277,0.9424460431654677,0.00021386199999984257
2,0.9301204819277108,0.9712230215827338,0.00016871500000004147
3,0.8674698795180723,0.841726618705036,0.00015140800000068566
4,0.8746987951807229,0.8633093525179856,0.00016690300000021807
5,0.8650602409638555,0.8561151079136691,0.0001797300000001556
6,0.8385542168674699,0.8345323741007195,0.0002700810000000331
7,0.8457831325301205,0.8273381294964028,0.0006707019999998565
8,0.8240963855421687,0.8345323741007195,0.00017207500000004927
9,0.8120481927710843,0.8273381294964028,0.00033309099999989655
10,0.7879518072289157,0.8057553956834532,0.00033324899999964686
11,0.7710843373493976,0.7841726618705036,0.00011893599999979187
12,0.7349397590361446,0.7553956834532374,0.00026315199999960015
13,0.727710843373494,0.7338129496402878,0.00015447500000043135
14,0.7301204819277108,0.7410071942446044,0.00016347599999999574
15,0.7228915662650602,0.7482014388489209,0.00015449999999983532
16,0.7228915662650602,0.7194244604316546,0.0003179629999996436
17,0.7301204819277108,0.7194244604316546,0.00018838399999943078
18,0.7325301204819277,0.7194244604316546,0.00018934500000078458
19,0.7325301204819277,0.7338129496402878,0.00018436999999948966
20,0.727710843373494,0.7482014388489209,0.0010239529999997998
21,0.7180722891566265,0.7266187050359711,0.00019287099999942825
22,0.7108433734939759,0.7266187050359711,0.0002040210000000542
23,0.7108433734939759,0.7266187050359711,0.00018127799999945182
24,0.7132530120481928,0.7122302158273381,0.00017686400000016533
25,0.708433734939759,0.7050359712230216,0.00015579699999968
26,0.6987951807228916,0.7122302158273381,0.0002293879999992754
27,0.6939759036144578,0.697841726618705,0.0001874829999994887
28,0.7060240963855422,0.7122302158273381,0.00017966699999938385
29,0.691566265060241,0.7050359712230216,0.0001891939999998371
30,0.6819277108433734,0.6762589928057554,0.00012131100000001283
31,0.6771084337349398,0.6690647482014389,0.00031087799999962584
32,0.6771084337349398,0.6618705035971223,0.00023237599999959002
33,0.6650602409638554,0.6690647482014389,0.00012574199999981772
34,0.6674698795180722,0.6762589928057554,0.00022767899999998065
35,0.6650602409638554,0.6690647482014389,0.00020983300000132488
36,0.6626506024096386,0.6762589928057554,0.00012498799999960397
37,0.6626506024096386,0.6834532374100719,0.0003070150000006322
38,0.6626506024096386,0.6834532374100719,0.00015388999999998987
39,0.6650602409638554,0.6834532374100719,0.00013962600000105851
40,0.6674698795180722,0.6834532374100719,0.00028022400000082825
41,0.6602409638554216,0.6834532374100719,0.00026530999999963
42,0.6626506024096386,0.6834532374100719,0.00011533999999890909
43,0.672289156626506,0.6906474820143884,0.00021936399999944456
44,0.6578313253012048,0.6906474820143884,0.0001553279999999546
45,0.6578313253012048,0.6906474820143884,0.0003009770000002021
46,0.655421686746988,0.6834532374100719,0.00021099299999960408
47,0.6578313253012048,0.6834532374100719,0.0036413590000012874
