index,train-error,test-error,time
0,0.9509803921568627,0.9705882352941176,0.0
1,0.9624183006535948,0.9607843137254902,0.0001492500000002117
2,0.9313725490196079,0.946078431372549,0.00019428299999990628
3,0.9379084967320261,0.9509803921568627,0.0001842980000001937
4,0.9411764705882353,0.9705882352941176,0.00013002999999978115
5,0.9052287581699346,0.9264705882352942,0.00014584299999986783
6,0.923202614379085,0.9411764705882353,0.000141810000000131
7,0.8954248366013072,0.9215686274509804,0.00014284899999994494
8,0.7450980392156863,0.7401960784313726,0.00019620300000022795
9,0.7467320261437909,0.7696078431372549,0.00018703900000005547
10,0.7565359477124183,0.75,0.00013367599999991597
11,0.7647058823529411,0.7598039215686274,0.00016602399999943174
12,0.7647058823529411,0.7598039215686274,0.00018390999999962077
13,0.727124183006536,0.7352941176470589,0.00012225600000004277
14,0.7352941176470589,0.7303921568627452,0.00012303599999974324
15,0.7336601307189543,0.7401960784313726,0.00013538999999962442
16,0.7222222222222222,0.7303921568627452,0.0001402879999998774
17,0.7320261437908497,0.7156862745098039,0.0001572840000001463
18,0.7238562091503268,0.7205882352941176,0.00014277299999942983
19,0.6911764705882353,0.7450980392156863,0.0001352079999996647
20,0.6944444444444444,0.7303921568627452,0.00013889400000000052
21,0.673202614379085,0.7058823529411764,0.0001449479999999781
22,0.6519607843137255,0.6862745098039216,0.00013321999999948986
23,0.6486928104575164,0.6862745098039216,0.0001346509999997636
24,0.630718954248366,0.6568627450980392,0.0001962540000004509
25,0.6486928104575164,0.6764705882352942,0.0001361869999998433
26,0.6503267973856209,0.6715686274509804,0.0001427319999995902
27,0.6503267973856209,0.6813725490196079,0.00019829600000065284
28,0.6454248366013071,0.6862745098039216,0.00021275799999997957
29,0.630718954248366,0.6813725490196079,0.00015267099999949352
30,0.5996732026143791,0.6470588235294117,0.0002049859999999626
31,0.6111111111111112,0.6519607843137255,0.00016248100000026966
32,0.6209150326797386,0.6813725490196079,0.0001609150000003723
33,0.5980392156862745,0.6666666666666667,0.00014295400000019498
34,0.607843137254902,0.6666666666666667,0.00018921699999996378
35,0.5964052287581699,0.6568627450980392,0.0003084279999994166
36,0.5898692810457516,0.6519607843137255,0.00016651099999975827
37,0.5751633986928104,0.6225490196078431,0.0001924810000000221
38,0.5669934640522876,0.6323529411764706,0.0001999179999998546
39,0.565359477124183,0.6274509803921569,0.00014207300000013134
40,0.5588235294117647,0.6372549019607843,0.00013203099999969936
41,0.5669934640522876,0.6225490196078431,0.0001376239999997253
42,0.5604575163398693,0.642156862745098,0.0001382469999997582
43,0.5588235294117647,0.6470588235294117,0.00013691600000065307
44,0.5686274509803921,0.6470588235294117,0.00019698699999981528
45,0.5620915032679739,0.6519607843137255,0.00017830599999957286
46,0.5620915032679739,0.6372549019607843,0.00018684499999999105
47,0.5669934640522876,0.6519607843137255,0.00012278599999948625
48,0.553921568627451,0.6470588235294117,0.0001411190000002449
49,0.553921568627451,0.6372549019607843,0.00012812600000078334
50,0.5473856209150327,0.6372549019607843,0.00012692599999919452
51,0.5490196078431373,0.6372549019607843,0.000131481999999572
52,0.5457516339869282,0.6372549019607843,0.00013731599999999844
53,0.5392156862745099,0.642156862745098,0.00023212700000030395
54,0.5441176470588236,0.6470588235294117,0.0001484480000009114
55,0.5392156862745099,0.6323529411764706,0.00014864099999911673
56,0.5392156862745099,0.6274509803921569,0.00015263699999934488
57,0.5359477124183006,0.6127450980392157,0.00021666199999970104
58,0.5343137254901961,0.6323529411764706,0.0001568830000007182
59,0.5326797385620915,0.6323529411764706,0.0001653529999998682
60,0.5326797385620915,0.6225490196078431,0.0001387019999992134
61,0.5310457516339869,0.6274509803921569,0.0001890860000006711
62,0.5261437908496732,0.6225490196078431,0.00018342499999945971
63,0.5261437908496732,0.6225490196078431,0.00018884099999993964
64,0.5196078431372548,0.6029411764705883,0.00018962500000085925
65,0.5179738562091503,0.607843137254902,0.0003010759999995116
66,0.5294117647058824,0.6225490196078431,0.00020070100000069147
67,0.5245098039215687,0.6176470588235294,0.0001868199999996989
68,0.5196078431372548,0.6127450980392157,0.00019484599999941565
69,0.5196078431372548,0.607843137254902,0.00019787299999940444
70,0.5163398692810457,0.6127450980392157,0.000196315000000169
71,0.5163398692810457,0.6029411764705883,0.0002028650000003296
72,0.5163398692810457,0.6029411764705883,0.00016664300000002186
73,0.5147058823529411,0.5980392156862745,0.0002363299999998958
74,0.5147058823529411,0.5931372549019608,0.00021130200000030186
75,0.5081699346405228,0.5931372549019608,0.00019696999999929687
76,0.511437908496732,0.5980392156862745,0.0002033370000003032
77,0.5098039215686274,0.5931372549019608,0.00019224600000100622
78,0.5147058823529411,0.5931372549019608,0.00019452799999974957
79,0.5130718954248366,0.6029411764705883,0.00019196999999948616
80,0.5065359477124183,0.5833333333333333,0.00018408300000061217
81,0.5098039215686274,0.5931372549019608,0.00019477900000097748
82,0.5081699346405228,0.5980392156862745,0.00019250600000120244
83,0.5032679738562091,0.607843137254902,0.00018668999999960079
84,0.5032679738562091,0.6127450980392157,0.00020414699999982133
85,0.4934640522875817,0.6127450980392157,0.00018253000000001407
86,0.4950980392156863,0.5980392156862745,0.00018574999999998454
87,0.4901960784313726,0.5980392156862745,0.0001672859999999332
88,0.4950980392156863,0.607843137254902,0.00017810699999998292
89,0.4934640522875817,0.6029411764705883,0.0001346959999999342
90,0.4934640522875817,0.6029411764705883,0.000163311999999749
91,0.488562091503268,0.6029411764705883,0.00013210900000082404
92,0.4852941176470589,0.5980392156862745,0.00021539199999942582
93,0.4852941176470589,0.5980392156862745,0.0001901970000002251
94,0.4852941176470589,0.6029411764705883,0.00018608400000097447
95,0.4820261437908496,0.607843137254902,0.0002082780000005613
96,0.4852941176470589,0.5980392156862745,0.00015063900000100716
97,0.4787581699346405,0.6127450980392157,0.0002373240000004273
