index,train-error,test-error,time
0,0.9624183006535948,0.9362745098039216,0.0
1,0.9166666666666666,0.9411764705882353,4.836169373999999
2,0.8169934640522876,0.803921568627451,3.205807172
3,0.8055555555555556,0.7843137254901961,3.201233416000001
4,0.8055555555555556,0.8235294117647058,3.1292626499999994
5,0.7679738562091503,0.7843137254901961,3.153304191
6,0.7352941176470589,0.75,3.1574126739999997
7,0.6862745098039216,0.7254901960784313,3.1618631199999996
8,0.6911764705882353,0.7205882352941176,3.003182590999998
9,0.6274509803921569,0.6519607843137255,3.0985063850000003
10,0.6127450980392157,0.6127450980392157,2.8541601410000013
11,0.6094771241830066,0.6176470588235294,2.8417917700000004
12,0.5931372549019608,0.5980392156862745,2.7627475470000036
13,0.5915032679738562,0.607843137254902,2.6926625999999985
14,0.5849673202614378,0.5882352941176471,2.7024655519999996
15,0.5849673202614378,0.5784313725490196,2.7465055440000015
16,0.5833333333333333,0.5833333333333333,2.762881096000001
17,0.5735294117647058,0.5784313725490196,2.7033907990000046
18,0.5751633986928104,0.5784313725490196,2.6873933070000007
19,0.5784313725490196,0.5784313725490196,2.627818617999999
20,0.5849673202614378,0.5588235294117647,2.6101708470000062
21,0.5686274509803921,0.553921568627451,2.5744992059999987
22,0.565359477124183,0.5490196078431373,2.536674621000003
23,0.5702614379084967,0.5441176470588236,2.5002134049999967
24,0.5571895424836601,0.5490196078431373,2.3010697950000036
25,0.5620915032679739,0.5392156862745099,2.281446699
26,0.5669934640522876,0.5196078431372548,2.222597049000001
27,0.5588235294117647,0.5147058823529411,2.4065086470000097
28,0.5555555555555556,0.5245098039215687,2.505021838999994
29,0.5522875816993464,0.5098039215686274,2.4441598159999955
30,0.5522875816993464,0.5196078431372548,2.464117466999994
31,0.5441176470588236,0.5245098039215687,2.434868737000002
32,0.5473856209150327,0.5196078431372548,2.4447542070000026
33,0.5441176470588236,0.5196078431372548,2.4410279050000128
34,0.5408496732026145,0.4950980392156863,2.461677570000006
35,0.5408496732026145,0.5049019607843137,2.3470228609999992
36,0.5343137254901961,0.4950980392156863,2.361339979999997
37,0.5294117647058824,0.5,2.3561478829999913
38,0.5326797385620915,0.5049019607843137,2.366859171999991
39,0.5326797385620915,0.5049019607843137,2.349385643000005
40,0.5294117647058824,0.5098039215686274,2.3893610220000028
41,0.522875816993464,0.5098039215686274,2.385069958999992
42,0.5310457516339869,0.5,2.3813562630000007
43,0.5245098039215687,0.5098039215686274,2.2386816549999935
44,0.5212418300653594,0.5098039215686274,2.222049708
45,0.5163398692810457,0.5049019607843137,2.326787326999991
46,0.5212418300653594,0.5,2.3263525490000063
47,0.5196078431372548,0.4901960784313726,2.1458250040000166
48,0.5196078431372548,0.5,2.062847521000009
49,0.5163398692810457,0.4901960784313726,2.038040231999986
50,0.5098039215686274,0.4950980392156863,2.040261939000004
51,0.5130718954248366,0.4950980392156863,2.030203290000003
52,0.511437908496732,0.4950980392156863,2.0352599029999965
53,0.5049019607843137,0.5,2.008701035999991
54,0.5049019607843137,0.5,1.9936221819999957
55,0.5016339869281046,0.5,2.0042546699999946
56,0.5049019607843137,0.4950980392156863,1.9967164319999995
57,0.49836601307189543,0.4852941176470589,1.9681044619999852
58,0.49836601307189543,0.5049019607843137,1.9807528759999968
59,0.4950980392156863,0.5,1.9743956330000003
60,0.488562091503268,0.4901960784313726,1.9391413520000071
61,0.4836601307189542,0.4901960784313726,1.919964967999988
62,0.4852941176470589,0.4950980392156863,1.9043645920000074
63,0.4820261437908496,0.4901960784313726,1.875940648000011
64,0.4836601307189542,0.4901960784313726,1.8856316289999882
65,0.48039215686274506,0.47549019607843135,1.8708635729999799
66,0.4787581699346405,0.4852941176470589,1.894862561999986
67,0.47549019607843135,0.4852941176470589,1.8631072889999984
68,0.4771241830065359,0.4852941176470589,1.8617861029999858
69,0.47549019607843135,0.4901960784313726,1.8642317649999995
70,0.4738562091503268,0.4852941176470589,1.865309262000011
71,0.4722222222222222,0.4901960784313726,1.8518544529999872
72,0.46895424836601307,0.4901960784313726,1.8982515250000063
73,0.47058823529411764,0.4901960784313726,1.8804249910000124
74,0.4673202614379085,0.4852941176470589,1.8667532510000058
75,0.46568627450980393,0.4852941176470589,1.8342648979999865
76,0.46568627450980393,0.4852941176470589,1.8357586529999992
